207 632 164 
169 638 140 
149 612 113 
178 631 130 
170 639 206 
126 627 162 
168 636 117 
178 722 121 
113 715 156 
140 706 191 
172 691 153 
156 709 220 
192 655 116 
145 727 175 
198 711 143 
188 662 171 
131 680 156 
127 687 207 
161 681 186 
183 638 121 
192 712 141 
123 736 177 
174 669 159 
169 676 184 
120 725 181 
165 682 131 
135 603 173 
165 704 134 
152 650 153 
185 644 169 
110 718 151 
148 718 122 
143 628 183 
128 707 164 
214 577 168 
146 739 203 
155 684 154 
167 694 156 
215 676 98 
178 690 134 
231 643 173 
201 613 198 
158 719 217 
183 696 161 
192 679 173 
136 686 183 
186 648 198 
144 774 122 
140 732 178 
183 615 230 
151 739 162 
119 670 170 
110 694 181 
146 710 173 
119 628 216 
155 715 162 
182 631 179 
168 620 184 
170 675 126 
173 555 197 
146 674 158 
158 632 174 
183 662 182 
192 725 145 
137 700 117 
144 747 163 
162 695 199 
125 576 227 
202 638 177 
174 703 161 
151 707 155 
121 700 138 
162 674 193 
168 642 185 
138 683 149 
155 686 150 
187 639 198 
119 636 170 
188 711 139 
167 643 211 
177 646 141 
167 675 165 
96 768 124 
151 607 206 
191 679 128 
139 659 190 
151 660 177 
169 634 185 
169 726 124 
156 641 206 
208 699 143 
123 762 192 
197 687 172 
196 605 206 
180 701 89 
116 668 173 
174 639 165 
148 664 173 
161 698 159 
189 613 138 
173 629 216 
148 699 132 
137 732 180 
123 714 160 
229 739 123 
194 633 232 
150 717 148 
209 667 172 
136 736 136 
163 678 169 
184 609 161 
151 626 146 
177 673 171 
146 608 211 
150 723 172 
155 605 197 
113 665 152 
188 567 173 
157 750 91 
175 699 190 
133 643 174 
107 666 140 
154 588 162 
194 636 158 
194 649 172 
189 581 189 
229 574 213 
165 626 196 
167 674 135 
207 718 181 
180 676 173 
228 664 143 
191 694 157 
160 571 176 
184 603 225 
142 713 137 
181 601 241 
172 619 143 
183 652 171 
203 692 168 
183 669 111 
139 670 118 
170 648 166 
139 670 203 
134 637 111 
152 686 172 
155 713 155 
161 683 175 
219 589 151 
185 643 177 
209 656 156 
190 684 205 
193 653 180 
169 658 205 
195 671 109 
177 647 125 
183 625 176 
114 679 168 
175 612 210 
172 638 203 
223 667 154 
123 654 169 
134 689 173 
180 662 188 
154 662 164 
199 633 184 
102 731 184 
102 728 170 
128 687 151 
233 649 121 
159 677 165 
218 548 165 
140 728 155 
137 730 138 
131 656 198 
224 571 163 
137 678 239 
119 707 182 
133 643 266 
214 556 171 
179 689 138 
137 685 174 
231 619 162 
192 681 138 
155 752 149 
173 651 143 
141 701 211 
153 561 241 
150 627 193 
183 702 177 
174 766 142 
236 531 261 
208 646 167 
194 720 129 
177 652 181 
126 686 106 
118 677 165 
149 700 172 
83 684 200 
159 684 145 
175 578 247 
200 620 175 
128 633 202 
168 696 136 
160 644 191 
184 612 145 
168 711 138 
162 698 183 
199 633 211 
153 627 121 
171 660 164 
202 704 144 
190 619 199 
200 607 148 
146 726 167 
163 739 141 
171 687 173 
190 593 215 
167 613 209 
161 739 140 
150 686 236 
150 678 173 
171 589 192 
173 658 177 
193 584 174 
172 614 174 
133 682 200 
160 624 175 
163 723 173 
236 713 158 
138 708 136 
120 689 158 
172 712 166 
202 680 115 
116 616 185 
158 620 220 
187 643 149 
165 717 120 
173 684 171 
156 743 117 
188 616 199 
141 682 145 
171 715 115 
144 687 228 
175 681 192 
163 602 195 
161 577 220 
142 632 158 
187 606 197 
146 656 184 
216 568 228 
159 763 194 
156 650 169 
189 690 171 
189 637 140 
273 585 139 
161 701 152 
152 734 166 
245 676 169 
160 651 220 
156 650 221 
180 638 205 
179 627 175 
140 688 191 
178 721 149 
186 634 122 
